Wavelength,Albedo
1.566610416,0.095839868
1.56869923,0.093424718
1.570790829,0.087822482
1.572885217,0.087281364
1.574982397,0.095521091
1.577082374,0.091515392
1.57918515,0.09281867
1.58129073,0.097787191
1.583399118,0.1006057
1.585510317,0.10317864
1.58762433,0.10473505
1.589741163,0.10514211
1.591860818,0.10524089
1.593983299,0.10604833
1.59610861,0.10657831
1.598236755,0.10555394
1.600367737,0.099623932
1.602501561,0.096543534
1.604638229,0.103762
1.606777747,0.10277151
1.608920117,0.10109252
1.611065344,0.10537073
1.613213431,0.10873196
1.615364383,0.11168767
1.617518202,0.11266834
1.619674893,0.11380018
1.621834459,0.11453802
1.623996905,0.11471691
1.626162234,0.1155052
1.628330451,0.11584608
1.630501558,0.11614488
1.63267556,0.1155925
1.634852461,0.1162497
1.637032264,0.11704113
1.639214974,0.11510879
1.641400594,0.11601363
1.643589128,0.11668183
1.64578058,0.11625709
1.647974954,0.11708157
1.650172254,0.1173854
1.652372484,0.11752155
1.654575647,0.11885445
1.656781748,0.11836762
1.65899079,0.12040559
1.661202778,0.11785596
1.663417715,0.1200987
1.665635605,0.11974013
1.667856453,0.12261213
1.670080261,0.12165711
1.672307035,0.12292945
1.674536778,0.12247245
1.676769493,0.12226766
1.679005186,0.12264602
1.68124386,0.12467218
1.683485518,0.12028761
1.685730166,0.12506117
1.687977806,0.1250062
1.690228443,0.11666945
1.692482081,0.12427209
1.694738724,0.12489204
1.696998375,0.11579991
1.69926104,0.12268902
1.701526721,0.12316809
1.703795423,0.12361003
1.706067151,0.11995551
1.708341907,0.11073345
1.710619696,0.12459102
1.712900522,0.12241952
1.71518439,0.11907163
1.717471302,0.12703254
1.719761264,0.12636122
1.722054279,0.12135034
1.724350351,0.10882654
1.726649485,0.12558606
1.728951684,0.12000841
1.731256953,0.11207879
1.733565296,0.12573903
1.735876716,0.10409941
1.738191219,0.12464979
1.740508807,0.10729036
1.742829485,0.1248346
1.745153258,0.12014671
1.747480129,0.10206521
1.749810102,0.12154389
1.752143183,0.11396068
1.754479373,0.10591801
1.756818679,0.093163893
1.759161104,0.12314807
1.761506652,0.10980309
1.763855328,0.11332056
1.766207135,0.092902382
1.768562078,0.1063174
1.770920161,0.1057227
1.773281388,0.095419583
1.775645763,0.086050574
1.77801329,0.086696683
1.780383975,0.087916368
1.78275782,0.099244221
1.78513483,0.077385615
1.78751501,0.094585344
1.789898364,0.093528376
1.792284895,0.079342743
1.794674608,0.078639603
1.797067507,0.079114558
1.799463597,0.074023868
1.801862882,0.068912851
1.804265366,0.076936334
1.806671053,0.067537721
1.809079948,0.07504881
1.811492055,0.066508963
1.813907377,0.073067378
1.81632592,0.065816902
1.818747688,0.069108915
1.821172685,0.052646761
1.823600916,0.073808924
1.826032383,0.052706418
1.828467093,0.055613997
1.830905049,0.056605441
1.833346256,0.062952869
1.835790718,0.042151587
1.838238439,0.054237584
1.840689423,0.047450704
1.843143676,0.053716194
1.845601201,0.057731674
1.848062002,0.03359836
1.850526085,0.055111775
1.852993453,0.041769762
1.855464111,0.059907757
1.857938063,0.059031332
1.860415314,0.043419447
1.862895868,0.060661372
1.865379729,0.061896159
1.867866902,0.042540098
1.870357391,0.033606557
1.872851201,0.032679024
1.875348336,0.046477723
1.8778488,0.047365742
1.880352599,0.048241234
1.882859736,0.050082473
1.885370215,0.050464331
1.887884042,0.053654888
1.890401221,0.043002186
1.892921756,0.039992578
1.895445652,0.046960652
1.897972912,0.036283706
1.900503543,0.034070178
1.903037548,0.035506666
1.905574931,0.027627355
1.908115698,0.03627542
1.910659852,0.029396088
1.913207398,0.02633952
1.915758342,0.029014359
1.918312686,0.032748693
1.920870436,0.025458307
1.923431597,0.025359797
1.925996172,0.026833644
1.928564167,0.024959523
1.931135586,0.023237846
1.933710434,0.023115795
1.936288714,0.022031481
1.938870432,0.020038414
1.941455593,0.020692977
1.9440442,0.019066234
1.946636259,0.018692707
1.949231774,0.017702034
1.95183075,0.01660999
1.954433191,0.013796059
1.957039102,0.013022757
1.959648487,0.015064835
1.962261352,0.014279143
1.964877701,0.0139689
1.967497538,0.017574407
1.970120868,0.02236875
1.972747695,0.021388254
1.975378026,0.021625035
1.978011863,0.027214295
1.980649212,0.022736137
1.983290078,0.030802541
1.985934465,0.026182838
1.988582377,0.030220447
1.99123382,0.030141643
1.993888799,0.027712162
1.996547317,0.025187899
1.99920938,0.016415814
2.001874993,0.010451037
2.004544159,0.0085025653
2.007216885,0.012205153
2.009893174,0.014273731
2.012573032,0.0118075
2.015256462,0.013420691
2.017943471,0.015106567
2.020634062,0.022301983
2.023328241,0.027696317
2.026026012,0.034583173
2.02872738,0.035480107
2.03143235,0.039873048
2.034140926,0.042024001
2.036853114,0.045030952
2.039568918,0.036033453
2.042288344,0.041726322
2.045011395,0.04269194
2.047738077,0.03966492
2.050468394,0.030504839
2.053202352,0.02560813
2.055939955,0.025834
2.058681208,0.03575876
2.061426117,0.035379625
2.064174685,0.031072673
2.066926918,0.032326053
2.06968282,0.036151639
2.072442397,0.039017028
2.075205654,0.044081421
2.077972595,0.047257782
2.080743225,0.052231126
2.083517549,0.050708043
2.086295573,0.05366747
2.0890773,0.053366141
2.091862736,0.056973938
2.094651887,0.058032941
2.097444756,0.059036433
2.100241349,0.059445746
2.103041671,0.064017714
2.105845726,0.064098872
2.108653521,0.065187497
2.111465059,0.062236223
2.114280345,0.068371381
2.117099386,0.068202804
2.119922185,0.066820381
2.122748748,0.073091078
2.12557908,0.072708335
2.128413185,0.073237511
2.131251069,0.077330711
2.134092737,0.07848517
2.136938194,0.078624605
2.139787445,0.079891706
2.142640495,0.081702281
2.145497349,0.082251809
2.148358012,0.082419005
2.15122249,0.074993221
2.154090786,0.080212691
2.156962907,0.084575815
2.159838858,0.082156623
2.162718643,0.077666767
2.165602268,0.086734078
2.168489738,0.083998451
2.171381057,0.090517163
2.174276232,0.085254628
2.177175267,0.090451501
2.180078167,0.091084705
2.182984938,0.085169879
2.185895585,0.087701452
2.188810112,0.09239753
2.191728526,0.094893756
2.19465083,0.090400649
2.197577032,0.085983062
2.200507134,0.094152078
2.203441144,0.093174878
2.206379065,0.092326308
2.209320904,0.095959888
2.212266665,0.099391831
2.215216354,0.093384574
2.218169976,0.10098682
2.221127536,0.10287531
2.224089039,0.10234859
2.227054491,0.10377934
2.230023897,0.10507682
2.232997263,0.10516958
2.235974592,0.10425803
2.238955892,0.10649139
2.241941166,0.10662035
2.244930421,0.10654855
2.247923662,0.1060089
2.250920893,0.10621067
2.253922121,0.10435297
2.256927351,0.10303388
2.259936587,0.10382449
2.262949836,0.10389582
2.265967102,0.10191516
2.268988392,0.098123523
2.27201371,0.099207634
2.275043061,0.098956514
2.278076452,0.09850102
2.281113887,0.097662172
2.284155372,0.096620674
2.287200913,0.095994472
2.290250514,0.092982211
2.293304181,0.092754496
2.29636192,0.090306725
2.299423736,0.091594142
2.302489635,0.090151512
2.305559621,0.088704866
2.3086337,0.086824875
2.311711879,0.086355789
2.314794161,0.085135472
2.317880553,0.082348528
2.320971061,0.076689317
2.324065689,0.077622947
2.327164443,0.078894336
2.330267329,0.075751713
2.333374352,0.078019438
2.336485518,0.077006432
2.339600832,0.067283407
2.3427203,0.070855643
2.345843927,0.069498958
2.348971719,0.066599011
2.352103681,0.055656829
2.355239819,0.068643046
2.358380139,0.065177296
2.361524646,0.066732079
2.364673345,0.063959811
2.367826243,0.056303085
2.370983345,0.052925043
2.374144656,0.063620249
2.377310182,0.049227861
2.380479929,0.055863358
2.383653902,0.047475461
2.386832107,0.049101598
2.39001455,0.052760871
2.393201236,0.053068538
2.396392171,0.048524441
2.399587361,0.051061001
2.402786811,0.050370728
2.405990526,0.043645423
2.409198514,0.045689931
2.412410778,0.045812068
2.415627326,0.040449401
2.418848163,0.039630942
2.422073293,0.04649564
2.425302724,0.04213237
2.428536461,0.047933405
2.43177451,0.044541153
2.435016876,0.03572414
2.438263565,0.044232204
2.441514583,0.04337811
2.444769936,0.037429615
2.448029629,0.037886752
2.451293669,0.036034199
2.45456206,0.037751011
2.45783481,0.040841597
2.461111923,0.037270066
2.464393405,0.0371871
2.467679263,0.035789187
2.470969502,0.032328886
2.474264128,0.034863242
2.477563147,0.035026901
2.480866565,0.032318869
2.484174387,0.031758994
2.487486619,0.030540858
2.490803268,0.031844826
2.494124339,0.029629944
2.497449838,0.033012007
